         cfo  sto   snr  txp     ber  invalid
 1573.826655    4 37.60    0 0.00000        0
 1582.179763    5 37.62    0 0.00000        0
 1634.830917    3 37.61    0 0.00000        0
 1532.123607    4 37.55    0 0.00000        0
 1589.925506    4 37.38    0 0.00000        0
 1614.760358    4 37.56    0 0.00000        0
 1609.822108    4 37.61    0 0.00000        0
 1535.579256    2 37.62    0 0.00000        0
 1577.764330    3 37.54    0 0.00000        0
 1549.832414    4 37.52    0 0.00000        0
 1522.864195    5 42.25    5 0.00000        0
 1604.788045    5 42.02    5 0.00000        0
 1597.778445    4 42.27    5 0.00000        0
 1532.368118    5 42.26    5 0.00000        0
 1544.389251    5 42.31    5 0.00000        0
 1570.088668    4 42.31    5 0.00000        0
 1570.221596    5 42.15    5 0.00000        0
 1561.099973    4 42.35    5 0.00000        0
 1567.100816    5 42.45    5 0.00000        0
 1584.201665    4 42.48    5 0.00000        0
 1620.809700    4 42.48    5 0.00000        0
 1560.145051    5 42.41    5 0.00000        0
 1621.062275    5 42.22    5 0.00000        0
 1505.397646    5 42.48    5 0.00000        0
 1552.252981    5 42.47    5 0.00000        0
 1519.950929    3 42.46    5 0.00000        0
 1568.071272    5 42.39    5 0.00000        0
 1589.071732    3 42.24    5 0.00000        0
 1639.801302    3 42.42    5 0.00000        0
 1515.330117    5 42.47    5 0.00000        0
 1514.686111    5 42.48    5 0.00000        0
 1557.971011    4 42.48    5 0.00000        0
 1564.567836    4 42.44    5 0.00000        0
 1519.353762    4 42.28    5 0.00000        0
 1649.929904    4 42.52    5 0.00000        0
 1492.303486    5 42.54    5 0.00000        0
 1651.656424    4 42.55    5 0.00000        0
 1590.674455    5 42.46    5 0.00000        0
 1560.363831    5 42.29    5 0.00000        0
 1559.865203    5 42.47    5 0.00000        0
 1550.559426    5 42.51    5 0.00000        0
 1478.530812    5 42.51    5 0.00000        0
 1571.608860    5 42.44    5 0.00000        0
 1593.644876    5 42.43    5 0.00000        0
 1552.526426    5 42.25    5 0.00000        0
 1558.323905    5 42.51    5 0.00000        0
 1570.266182    4 42.50    5 0.00000        0
 1556.851738    5 42.51    5 0.00000        0
 1609.556371    5 42.42    5 0.00000        0
 1588.736270    5 42.25    5 0.00000        0
 1550.551837    4 42.43    5 0.00000        0
 1579.787893    4 42.49    5 0.00000        0
 1553.010705    4 42.48    5 0.00000        0
 1556.624421    3 42.41    5 0.00000        0
 1616.281617    4 42.40    5 0.00000        0
 1582.960136    4 42.44    5 0.00000        0
 1566.559974    4 42.49    5 0.00000        0
 1543.983235    4 42.48    5 0.00000        0
 1514.157720    5 42.49    5 0.00000        0
 1576.952178    4 42.42    5 0.00000        0
 1537.627364    5 42.25    5 0.00000        0
 1545.943831    4 42.44    5 0.00000        0
 1562.154621    4 42.50    5 0.00000        0
 1559.187283    5 42.50    5 0.00000        0
 1610.500858    5 42.42    5 0.00000        0
 1604.897731    4 42.42    5 0.00000        0
 1590.226461    4 42.45    5 0.00000        0
 1581.218319    5 42.50    5 0.00000        0
 1594.631340    4 42.50    5 0.00000        0
 1607.162722    4 42.49    5 0.00000        0
 1561.113373    4 42.42    5 0.00000        0
 1521.758914    5 42.27    5 0.00000        0
 1585.872216    4 42.43    5 0.00000        0
 1524.310274    5 42.49    5 0.00000        0
 1588.562196    4 42.49    5 0.00000        0
 1557.353804    5 42.40    5 0.00000        0
 1596.306041    5 42.42    5 0.00000        0
 1593.782666    4 42.44    5 0.00000        0
 1585.374655    5 42.49    5 0.00000        0
 1537.383564    5 42.48    5 0.00000        0
 1644.393774    4 42.49    5 0.00000        0
 1550.317642    5 42.42    5 0.00000        0
 1602.795432    5 42.23    5 0.00000        0
 1546.637048    5 42.44    5 0.00000        0
 1607.281420    5 42.49    5 0.00000        0
 1591.124821    5 42.48    5 0.00000        0
 1571.315494    5 42.42    5 0.00000        0
 1538.840197    6 42.41    5 0.00000        0
 1570.596545    5 42.43    5 0.00000        0
 1522.009828    5 42.49    5 0.00000        0
 1505.280252    5 42.49    5 0.00000        0
 1548.355386    6 42.50    5 0.00000        0
 1514.163056    4 42.42    5 0.00000        0
 1578.432171    4 42.24    5 0.00000        0
 1626.518126    3 42.44    5 0.00000        0
 1574.970475    3 42.49    5 0.00000        0
 1593.000514    5 42.50    5 0.00000        0
 1628.535878    5 42.41    5 0.00000        0
 1535.790684    3 42.41    5 0.00000        0
 1589.522572    3 42.44    5 0.00000        0
 1573.826062    4 42.49    5 0.00000        0
 1567.426673    4 42.48    5 0.00000        0
 1547.849525    4 42.49    5 0.00000        0
 1560.147067    4 42.42    5 0.00000        0
 1619.684735    4 42.25    5 0.00000        0
 1617.569392    5 42.49    5 0.00000        0
 1564.467517    4 42.50    5 0.00000        0
 1533.469012    5 42.49    5 0.00000        0
 1581.686590    5 42.41    5 0.00000        0
 1605.141175    5 42.42    5 0.00000        0
 1586.595314    6 47.22   10 0.00000        0
 1600.067863    6 47.23   10 0.00000        0
 1579.210528    6 47.14   10 0.00000        0
 1499.368700    5 47.16   10 0.00000        0
 1572.830112    6 47.17   10 0.00000        0
 1573.901123    4 47.23   10 0.00000        0
 1567.566834    4 47.25   10 0.00000        0
 1620.467005    5 47.27   10 0.00000        0
 1583.657977    5 47.21   10 0.00000        0
 1566.206607    5 47.07   10 0.00000        0
 1516.008867    6 47.32   10 0.00000        0
 1606.854889    4 47.31   10 0.00000        0
 1507.774339    6 47.31   10 0.00000        0
 1541.275468    5 47.22   10 0.00000        0
 1548.266214    5 47.22   10 0.00000        0
 1532.247879    6 47.23   10 0.00000        0
 1550.372545    6 47.29   10 0.00000        0
 1570.123531    5 47.30   10 0.00000        0
 1567.090974    6 47.30   10 0.00000        0
 1592.063853    5 47.23   10 0.00000        0
 1605.123626    6 47.04   10 0.00000        0
 1541.443614    6 47.29   10 0.00000        0
 1577.775833    6 47.28   10 0.00000        0
 1561.523896    5 47.29   10 0.00000        0
 1554.338679    5 47.22   10 0.00000        0
 1604.612310    5 47.22   10 0.00000        0
 1574.829009    6 47.26   10 0.00000        0
 1528.488310    6 47.31   10 0.00000        0
 1606.379029    5 47.32   10 0.00000        0
 1618.262490    4 47.33   10 0.00000        0
 1562.172052    4 47.25   10 0.00000        0
 1559.513377    4 47.10   10 0.00000        0
 1642.740537    4 47.32   10 0.00000        0
 1554.747660    5 47.32   10 0.00000        0
 1543.998769    6 47.31   10 0.00000        0
 1535.736018    6 47.24   10 0.00000        0
 1567.646164    5 47.22   10 0.00000        0
 1567.650077    6 47.26   10 0.00000        0
 1576.334971    5 47.31   10 0.00000        0
 1597.811647    5 47.31   10 0.00000        0
 1576.732924    6 47.31   10 0.00000        0
 1549.937713    6 47.25   10 0.00000        0
 1582.708154    5 47.07   10 0.00000        0
 1573.554278    5 47.32   10 0.00000        0
 1520.890080    6 47.32   10 0.00000        0
 1549.422247    5 47.33   10 0.00000        0
 1545.353541    5 47.25   10 0.00000        0
 1549.657509    6 47.23   10 0.00000        0
 1566.181824    5 47.26   10 0.00000        0
 1555.544397    4 47.31   10 0.00000        0
 1587.420748    4 47.32   10 0.00000        0
 1566.958046    4 47.32   10 0.00000        0
 1542.459012    4 47.25   10 0.00000        0
 1560.814789    4 47.08   10 0.00000        0
 1574.799246    3 47.30   10 0.00000        0
 1580.198297    4 47.30   10 0.00000        0
 1543.680856    6 47.31   10 0.00000        0
 1566.699424    5 47.25   10 0.00000        0
 1536.348127    6 47.24   10 0.00000        0
 1575.768279    6 47.25   10 0.00000        0
 1593.044389    6 47.30   10 0.00000        0
 1554.893157    5 47.30   10 0.00000        0
 1598.963293    5 47.30   10 0.00000        0
 1536.110493    5 47.24   10 0.00000        0
 1552.393261    6 47.06   10 0.00000        0
 1497.624156    5 47.31   10 0.00000        0
 1525.291876    6 47.31   10 0.00000        0
 1528.017667    5 47.31   10 0.00000        0
 1587.669528    5 47.23   10 0.00000        0
 1581.496626    5 47.23   10 0.00000        0
 1560.234579    5 47.25   10 0.00000        0
 1525.017365    5 47.31   10 0.00000        0
 1587.611424    5 47.31   10 0.00000        0
 1559.619743    4 47.31   10 0.00000        0
 1541.534564    4 47.22   10 0.00000        0
 1549.469086    5 47.07   10 0.00000        0
 1556.552087    5 47.31   10 0.00000        0
 1564.952153    5 47.30   10 0.00000        0
 1538.602682    5 47.31   10 0.00000        0
 1531.583477    5 47.23   10 0.00000        0
 1607.244304    5 47.23   10 0.00000        0
 1612.700748    6 47.24   10 0.00000        0
 1518.955690    6 47.31   10 0.00000        0
 1612.947394    6 47.30   10 0.00000        0
 1520.400228    6 47.30   10 0.00000        0
 1515.964281    5 47.22   10 0.00000        0
 1516.764219    5 47.07   10 0.00000        0
 1577.763856    6 47.30   10 0.00000        0
 1534.045902    6 47.30   10 0.00000        0
 1522.673282    6 47.31   10 0.00000        0
 1523.475117    5 47.23   10 0.00000        0
 1572.070727    5 47.06   10 0.00000        0
 1530.393886    5 47.24   10 0.00000        0
 1618.039679    3 47.30   10 0.00000        0
 1577.847929    3 47.30   10 0.00000        0
 1550.106215    6 47.29   10 0.00000        0
 1531.803324    5 47.23   10 0.00000        0
 1549.293351    4 47.06   10 0.00000        0
 1560.626959    5 47.30   10 0.00000        0
 1580.368222    3 47.30   10 0.00000        0
 1612.768220    6 50.85   15 0.00000        0
 1620.711042    6 50.85   15 0.00000        0
 1533.708899    6 50.70   15 0.00000        0
 -558.266342    2 -0.74   15 0.49375        1
-8596.591823    0 50.79   15 0.53625        1
 1612.433825    5 50.95   15 0.00000        0
 1631.983937    6 50.98   15 0.00000        0
 1615.138983    6 50.91   15 0.00000        0
 1626.435594    6 50.94   15 0.00000        0
 1609.765427    5 50.97   15 0.00000        0
 1660.576224    4 51.03   15 0.00000        0
 1577.567844    5 51.01   15 0.00000        0
 1623.728539    5 50.99   15 0.00000        0
 1556.189589    5 50.93   15 0.00000        0
 1586.381871    5 50.75   15 0.00000        0
 1628.287572    5 50.94   15 0.00000        0
 1610.789244    6 51.00   15 0.00000        0
 1643.617552    6 50.99   15 0.00000        0
 1642.786783    5 50.92   15 0.00000        0
 1633.553932    4 50.92   15 0.00000        0
 1591.589890    5 50.95   15 0.00000        0
 1643.524941    5 51.02   15 0.00000        0
 1665.676929    4 51.01   15 0.00000        0
 1622.600135    6 51.01   15 0.00000        0
 1617.276738    6 50.94   15 0.00000        0
 1633.481361    5 50.78   15 0.00000        0
 1601.758927    6 50.98   15 0.00000        0
 1591.926301    5 51.03   15 0.00000        0
 1638.471313    6 51.04   15 0.00000        0
 1602.819623    6 50.96   15 0.00000        0
 1623.146906    5 50.98   15 0.00000        0
 1601.212038    6 50.99   15 0.00000        0
 1577.312542    6 51.05   15 0.00000        0
 1599.458363    6 51.04   15 0.00000        0
 1546.551670    5 51.06   15 0.00000        0
 1603.157337    5 50.96   15 0.00000        0
 1600.842188    5 50.79   15 0.00000        0
 1605.977636    5 51.03   15 0.00000        0
 1572.979166    5 51.05   15 0.00000        0
 1621.462244    5 51.04   15 0.00000        0
 1608.126419    5 50.97   15 0.00000        0
 1636.897879    5 50.97   15 0.00000        0
 1576.202755    6 50.99   15 0.00000        0
 1561.129737    4 51.06   15 0.00000        0
 1583.724263    4 51.04   15 0.00000        0
 1593.850968    6 51.04   15 0.00000        0
 1620.733217    5 50.94   15 0.00000        0
 1566.158938    4 50.80   15 0.00000        0
 1634.254857    5 51.02   15 0.00000        0
 1620.728711    6 51.03   15 0.00000        0
 1605.490630    6 51.04   15 0.00000        0
 1553.537199    6 50.97   15 0.00000        0
 1547.157850    5 50.98   15 0.00000        0
 1653.654966    6 50.98   15 0.00000        0
 1561.945446    5 51.02   15 0.00000        0
 1633.831646    5 51.02   15 0.00000        0
 1579.307645    5 51.02   15 0.00000        0
 1581.853788    6 50.95   15 0.00000        0
 1635.639393    6 50.78   15 0.00000        0
 1596.551145    6 51.03   15 0.00000        0
 1582.871438    4 51.04   15 0.00000        0
 1625.732536    5 51.02   15 0.00000        0
 1564.516609    5 50.97   15 0.00000        0
 1564.294984    5 50.98   15 0.00000        0
 1655.628013    4 50.98   15 0.00000        0
 1598.069439    3 51.05   15 0.00000        0
 1571.421267    6 51.05   15 0.00000        0
 1665.239370    5 51.04   15 0.00000        0
 1611.096958    5 50.96   15 0.00000        0
 1591.601155    5 50.82   15 0.00000        0
 1608.681253    5 51.04   15 0.00000        0
 1577.310289    5 51.03   15 0.00000        0
 1630.540586    5 51.02   15 0.00000        0
 1599.179819    6 50.96   15 0.00000        0
 1577.195148    6 50.79   15 0.00000        0
 1589.434112    5 50.98   15 0.00000        0
 1591.469176    5 51.03   15 0.00000        0
 1590.493977    6 51.05   15 0.00000        0
 1621.022314    5 51.04   15 0.00000        0
 1576.671737    6 50.96   15 0.00000        0
 1564.725428    6 50.82   15 0.00000        0
 1617.675521    5 51.03   15 0.00000        0
 1639.909921    5 51.04   15 0.00000        0
 1586.851209    4 51.03   15 0.00000        0
 1587.184537    4 50.97   15 0.00000        0
 1609.470282    4 50.80   15 0.00000        0
 1594.618534    5 50.98   15 0.00000        0
 1621.845138    4 51.04   15 0.00000        0
 1571.002680    5 51.04   15 0.00000        0
 1596.366042    5 50.97   15 0.00000        0
 1582.131264    5 50.97   15 0.00000        0
 1605.839610    5 50.80   15 0.00000        0
 1595.225543    4 51.03   15 0.00000        0
 1628.604180    5 51.04   15 0.00000        0
 1582.923376    6 51.04   15 0.00000        0
 1635.976515    6 50.96   15 0.00000        0
 1618.654871    4 50.78   15 0.00000        0
 1613.087674    6 50.97   15 0.00000        0
 1611.099922    5 51.03   15 0.00000        0
 1577.077517    5 51.03   15 0.00000        0
 1553.261501    5 50.96   15 0.00000        0
