;Scopy version,f4beeb1
;Exported on,samedi octobre 12/10/2024
;Device,M2K
;Nr of samples,16937
;Sample rate,1000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V)
13016,13.016,0.0973756,-0.0732059
13017,13.017,0.0973756,-0.0732059
13018,13.018,0.0973756,-0.0732059
13019,13.019,0.0973756,-0.0732059
13020,13.02,0.0973756,-0.0732059
13021,13.021,0.0973756,-0.0732059
13022,13.022,0.0973756,-0.0732059
13023,13.023,0.0973756,-0.0732059
13024,13.024,0.0973756,-0.0732059
13025,13.025,0.0973756,-0.0732059
13026,13.026,0.0973756,-0.0732059
13027,13.027,0.0973756,-0.0732059
13028,13.028,0.0973756,-0.0732059
13029,13.029,0.0973756,-0.0732059
13030,13.03,0.0973756,-0.0732059
13031,13.031,0.0973756,-0.0732059
13032,13.032,0.0973756,-0.0732059
13033,13.033,0.0973756,-0.0732059
13034,13.034,0.0973756,-0.0732059
13035,13.035,0.0973756,-0.0732059
13036,13.036,0.0973756,-0.0732059
13037,13.037,0.0973756,-0.0732059
13038,13.038,0.0973756,-0.0732059
13039,13.039,0.0973756,-0.0732059
13040,13.04,0.0973756,-0.0732059
13041,13.041,0.0973756,-0.0732059
13042,13.042,0.0973756,-0.0732059
13043,13.043,0.0973756,-0.0732059
13044,13.044,0.0973756,-0.0732059
13045,13.045,0.0973756,-0.0732059
13046,13.046,0.0973756,-0.0732059
13047,13.047,0.0973756,-0.0732059
13048,13.048,0.0973756,-0.0732059
13049,13.049,0.0973756,-0.0732059
13050,13.05,0.0973756,-0.0732059
13051,13.051,0.0973756,-0.0732059
13052,13.052,0.0973756,-0.0732059
13053,13.053,0.0973756,-0.0732059
13054,13.054,0.0973756,-0.0732059
13055,13.055,0.0973756,-0.0732059
13056,13.056,0.0973756,-0.0732059
13057,13.057,0.0973756,-0.0732059
13058,13.058,0.0973756,-0.0732059
13059,13.059,0.0973756,-0.0732059
13060,13.06,0.0973756,-0.0732059
13061,13.061,0.0973756,-0.0732059
13062,13.062,0.0973756,-0.0732059
13063,13.063,0.0973756,-0.0732059
13064,13.064,0.0973756,-0.0732059
13065,13.065,0.0973756,-0.0732059
13066,13.066,0.0973756,-0.0732059
13067,13.067,0.0973756,-0.0732059
13068,13.068,0.0973756,-0.0732059
13069,13.069,0.0973756,-0.0732059
13070,13.07,0.0973756,-0.0732059
13071,13.071,0.0973756,-0.0732059
13072,13.072,0.0973756,-0.0732059
13073,13.073,0.0973756,-0.0732059
13074,13.074,0.0973756,-0.0732059
13075,13.075,0.0973756,-0.0732059
13076,13.076,0.0973756,-0.0732059
13077,13.077,0.0973756,-0.0732059
13078,13.078,0.0973756,-0.0732059
13079,13.079,0.0973756,-0.0732059
13080,13.08,0.0973756,-0.0732059
13081,13.081,0.0973756,-0.0732059
13082,13.082,0.0973756,-0.0732059
13083,13.083,0.0973756,-0.0732059
13084,13.084,0.0973756,-0.0732059
13085,13.085,0.0973756,-0.0732059
13086,13.086,0.0973756,-0.0732059
13087,13.087,0.0973756,-0.0732059
13088,13.088,0.0973756,-0.0732059
13089,13.089,0.0973756,-0.0732059
13090,13.09,0.0973756,-0.0732059
13091,13.091,0.0973756,-0.0732059
13092,13.092,0.0973756,-0.0732059
13093,13.093,0.0973756,-0.0732059
13094,13.094,0.0973756,-0.0732059
13095,13.095,0.0973756,-0.0732059
13096,13.096,0.0973756,-0.0732059
13097,13.097,0.0973756,-0.0732059
13098,13.098,0.0973756,-0.0732059
13099,13.099,0.0973756,-0.0732059
13100,13.1,0.0973756,-0.0732059
13101,13.101,0.0973756,-0.0732059
13102,13.102,0.0973756,-0.0732059
13103,13.103,0.0973756,-0.0732059
13104,13.104,0.0973756,-0.0732059
13105,13.105,0.0973756,-0.0732059
13106,13.106,0.0973756,-0.0732059
13107,13.107,0.0973756,-0.0732059
13108,13.108,0.0973756,-0.0732059
13109,13.109,0.0973756,-0.0732059
13110,13.11,0.0973756,-0.0732059
13111,13.111,0.0973756,-0.0732059
13112,13.112,0.0973756,-0.0732059
13113,13.113,0.0973756,-0.0732059
13114,13.114,0.0973756,-0.0732059
13115,13.115,0.0973756,-0.0732059
13116,13.116,0.0973756,-0.0732059
13117,13.117,0.0973756,-0.0732059
13118,13.118,0.0973756,-0.0732059
13119,13.119,0.0973756,-0.0732059
13120,13.12,0.0973756,-0.0732059
13121,13.121,0.0973756,-0.0732059
13122,13.122,0.0973756,-0.0732059
13123,13.123,0.0973756,-0.0732059
13124,13.124,0.0973756,-0.0732059
13125,13.125,0.0973756,-0.0732059
13126,13.126,0.0973756,-0.0732059
13127,13.127,0.0973756,-0.0732059
13128,13.128,0.0973756,-0.0732059
13129,13.129,0.0973756,-0.0732059
13130,13.13,0.0973756,-0.0732059
13131,13.131,0.0973756,-0.0732059
13132,13.132,0.0973756,-0.0732059
13133,13.133,0.0973756,-0.0732059
13134,13.134,0.0973756,-0.0732059
13135,13.135,0.0973756,-0.0732059
13136,13.136,0.0973756,-0.0732059
13137,13.137,0.0973756,-0.0732059
13138,13.138,0.0973756,-0.0732059
13139,13.139,0.0973756,-0.0732059
13140,13.14,0.0973756,-0.0732059
13141,13.141,0.0973756,-0.0732059
13142,13.142,0.0973756,-0.0732059
13143,13.143,0.0973756,-0.0732059
13144,13.144,0.0973756,-0.0732059
13145,13.145,0.0973756,-0.0732059
13146,13.146,0.0973756,-0.0732059
13147,13.147,0.0973756,-0.0732059
13148,13.148,0.0973756,-0.0732059
13149,13.149,0.0973756,-0.0732059
13150,13.15,0.0973756,-0.0732059
13151,13.151,0.0973756,-0.0732059
13152,13.152,0.0973756,-0.0732059
13153,13.153,0.0973756,-0.0732059
13154,13.154,0.0973756,-0.0732059
13155,13.155,0.0973756,-0.0732059
13156,13.156,0.0973756,-0.0732059
13157,13.157,0.0973756,-0.0732059
13158,13.158,0.0973756,-0.0732059
13159,13.159,0.0973756,-0.0732059
13160,13.16,0.0973756,-0.0732059
13161,13.161,0.0973756,-0.0732059
13162,13.162,0.0973756,-0.0732059
13163,13.163,0.0973756,-0.0732059
13164,13.164,0.0973756,-0.0732059
13165,13.165,0.0973756,-0.0732059
13166,13.166,0.0973756,-0.0732059
13167,13.167,0.0973756,-0.0732059
13168,13.168,0.0973756,-0.0732059
13169,13.169,0.0973756,-0.0732059
13170,13.17,0.0973756,-0.0732059
13171,13.171,0.0973756,-0.0732059
13172,13.172,0.0973756,-0.0732059
13173,13.173,0.0973756,-0.0732059
13174,13.174,0.0973756,-0.0732059
13175,13.175,0.0973756,-0.0732059
13176,13.176,0.0973756,-0.0732059
13177,13.177,0.0973756,-0.0732059
13178,13.178,0.0973756,-0.0732059
13179,13.179,0.0973756,-0.0732059
13180,13.18,0.0973756,-0.0732059
13181,13.181,0.0973756,-0.0732059
13182,13.182,0.0973756,-0.0732059
13183,13.183,0.0973756,-0.0732059
13184,13.184,0.0973756,-0.0732059
13185,13.185,0.0973756,-0.0732059
13186,13.186,0.0973756,-0.0732059
13187,13.187,0.0973756,-0.0732059
13188,13.188,0.0973756,-0.0732059
13189,13.189,0.0973756,-0.0732059
13190,13.19,0.0973756,-0.0732059
13191,13.191,0.0973756,-0.0732059
13192,13.192,0.0973756,-0.0732059
13193,13.193,0.0973756,-0.0732059
13194,13.194,0.0973756,-0.0732059
13195,13.195,0.0973756,-0.0732059
13196,13.196,0.0973756,-0.0732059
13197,13.197,0.0973756,-0.0732059
13198,13.198,0.0973756,-0.0732059
13199,13.199,0.0973756,-0.0732059
13200,13.2,0.0973756,-0.0732059
13201,13.201,0.0973756,-0.0732059
13202,13.202,0.0973756,-0.0732059
13203,13.203,0.0973756,-0.0732059
13204,13.204,0.0973756,-0.0732059
13205,13.205,0.0973756,-0.0732059
13206,13.206,0.0973756,-0.0732059
13207,13.207,0.0973756,-0.0732059
13208,13.208,0.0973756,-0.0732059
13209,13.209,0.0973756,-0.0732059
13210,13.21,0.0973756,-0.0732059
13211,13.211,0.0973756,-0.0732059
13212,13.212,0.0973756,-0.0732059
13213,13.213,0.0973756,-0.0732059
13214,13.214,0.0973756,-0.0732059
13215,13.215,0.0973756,-0.0732059
13216,13.216,0.0973756,-0.0732059
13217,13.217,0.0973756,-0.0732059
13218,13.218,0.0973756,-0.0732059
13219,13.219,0.0973756,-0.0732059
13220,13.22,0.0973756,-0.0732059
13221,13.221,0.0973756,-0.0732059
13222,13.222,0.0973756,-0.0732059
13223,13.223,0.0973756,-0.0732059
13224,13.224,0.0973756,-0.0732059
13225,13.225,0.0973756,-0.0732059
13226,13.226,0.0973756,-0.0732059
13227,13.227,0.0973756,-0.0732059
13228,13.228,0.0973756,-0.0732059
13229,13.229,0.0973756,-0.0732059
13230,13.23,0.0973756,-0.0732059
13231,13.231,0.0973756,-0.0732059
13232,13.232,0.0973756,-0.0732059
13233,13.233,0.0973756,-0.0732059
13234,13.234,0.0973756,-0.0732059
13235,13.235,0.0973756,-0.0732059
13236,13.236,0.0973756,-0.0732059
13237,13.237,0.0973756,-0.0732059
13238,13.238,0.0973756,-0.0732059
13239,13.239,0.0973756,-0.0732059
13240,13.24,0.0973756,-0.0732059
13241,13.241,0.0973756,-0.0732059
13242,13.242,0.0973756,-0.0732059
13243,13.243,0.0973756,-0.0732059
13244,13.244,0.0973756,-0.0732059
13245,13.245,0.0973756,-0.0732059
13246,13.246,0.0973756,-0.0732059
13247,13.247,0.0973756,-0.0732059
13248,13.248,0.0973756,-0.0732059
13249,13.249,0.0973756,-0.0732059
13250,13.25,0.0973756,-0.0732059
13251,13.251,0.0973756,-0.0732059
13252,13.252,0.0973756,-0.0732059
13253,13.253,0.0973756,-0.0732059
13254,13.254,0.0973756,-0.0732059
13255,13.255,0.0973756,-0.0732059
13256,13.256,0.0973756,-0.0732059
13257,13.257,0.0973756,-0.0732059
13258,13.258,0.0973756,-0.0732059
13259,13.259,0.0973756,-0.0732059
13260,13.26,0.0973756,-0.0732059
13261,13.261,0.0973756,-0.0732059
13262,13.262,0.0973756,-0.0732059
13263,13.263,0.0973756,-0.0732059
13264,13.264,0.0973756,-0.0732059
13265,13.265,0.0973756,-0.0732059
13266,13.266,0.0973756,-0.0732059
13267,13.267,0.0973756,-0.0732059
13268,13.268,0.0973756,-0.0732059
13269,13.269,0.0973756,-0.0732059
13270,13.27,0.0973756,-0.0732059
13271,13.271,0.0973756,-0.0732059
13272,13.272,0.0973756,-0.0732059
13273,13.273,0.0973756,-0.0732059
13274,13.274,0.0973756,-0.0732059
13275,13.275,0.0973756,-0.0732059
13276,13.276,0.0973756,-0.0732059
13277,13.277,0.0973756,-0.0732059
13278,13.278,0.0973756,-0.0732059
13279,13.279,0.0973756,-0.0732059
13280,13.28,0.0973756,-0.0732059
13281,13.281,0.0973756,-0.0732059
13282,13.282,0.0973756,-0.0732059
13283,13.283,0.0973756,-0.0732059
13284,13.284,0.0973756,-0.0732059
13285,13.285,0.0973756,-0.0732059
13286,13.286,0.0973756,-0.0732059
13287,13.287,0.0973756,-0.0732059
13288,13.288,0.0973756,-0.0732059
13289,13.289,0.0973756,-0.0732059
13290,13.29,0.0973756,-0.0732059
13291,13.291,0.0973756,-0.0732059
13292,13.292,0.0973756,-0.0732059
13293,13.293,0.0973756,-0.0732059
13294,13.294,0.0973756,-0.0732059
13295,13.295,0.0973756,-0.0732059
13296,13.296,0.0973756,-0.0732059
13297,13.297,0.0973756,-0.0732059
13298,13.298,0.0973756,-0.0732059
13299,13.299,0.0973756,-0.0732059
13300,13.3,0.0973756,-0.0732059
13301,13.301,0.0973756,-0.0732059
13302,13.302,0.0973756,-0.0732059
13303,13.303,0.0973756,-0.0732059
13304,13.304,0.0973756,-0.0732059
13305,13.305,0.0973756,-0.0732059
13306,13.306,0.0973756,-0.0732059
13307,13.307,0.0973756,-0.0732059
13308,13.308,0.0973756,-0.0732059
13309,13.309,0.0973756,-0.0732059
13310,13.31,0.0973756,-0.0732059
13311,13.311,0.0973756,-0.0732059
13312,13.312,0.0973756,-0.0732059
13313,13.313,0.0973756,-0.0732059
13314,13.314,0.0973756,-0.0732059
13315,13.315,0.0973756,-0.0732059
13316,13.316,0.0973756,-0.0732059
13317,13.317,0.0973756,-0.0732059
13318,13.318,0.0973756,-0.0732059
13319,13.319,0.0973756,-0.0732059
13320,13.32,0.0973756,-0.0732059
13321,13.321,0.0973756,-0.0732059
13322,13.322,0.0973756,-0.0732059
13323,13.323,0.0973756,-0.0732059
13324,13.324,0.0973756,-0.0732059
13325,13.325,0.0973756,-0.0732059
13326,13.326,0.0973756,-0.0732059
13327,13.327,0.0973756,-0.0732059
13328,13.328,0.0973756,-0.0732059
13329,13.329,0.0973756,-0.0732059
13330,13.33,0.0973756,-0.0732059
13331,13.331,0.0973756,-0.0732059
13332,13.332,0.0973756,-0.0732059
13333,13.333,0.0973756,-0.0732059
13334,13.334,0.0973756,-0.0732059
13335,13.335,0.0973756,-0.0732059
13336,13.336,0.0973756,-0.0732059
13337,13.337,0.0973756,-0.0732059
13338,13.338,0.0973756,-0.0732059
13339,13.339,0.0973756,-0.0732059
13340,13.34,0.0973756,-0.0732059
13341,13.341,0.0973756,-0.0732059
13342,13.342,0.0973756,-0.0732059
13343,13.343,0.0973756,-0.0732059
13344,13.344,0.0973756,-0.0732059
13345,13.345,0.0973756,-0.0732059
13346,13.346,0.0973756,-0.0732059
13347,13.347,0.0973756,-0.0732059
13348,13.348,0.0973756,-0.0732059
13349,13.349,0.0973756,-0.0732059
13350,13.35,0.0973756,-0.0732059
13351,13.351,0.0973756,-0.0732059
13352,13.352,0.0973756,-0.0732059
13353,13.353,0.0973756,-0.0732059
13354,13.354,0.0973756,-0.0732059
13355,13.355,0.0973756,-0.0732059
13356,13.356,0.0973756,-0.0732059
13357,13.357,0.0973756,-0.0732059
13358,13.358,0.0973756,-0.0732059
13359,13.359,0.0973756,-0.0732059
13360,13.36,0.0973756,-0.0732059
13361,13.361,0.0973756,-0.0732059
13362,13.362,0.0973756,-0.0732059
13363,13.363,0.0973756,-0.0732059
13364,13.364,0.0973756,-0.0732059
13365,13.365,0.0973756,-0.0732059
13366,13.366,0.0973756,-0.0732059
13367,13.367,0.0973756,-0.0732059
13368,13.368,0.0973756,-0.0732059
13369,13.369,0.0973756,-0.0732059
13370,13.37,0.0973756,-0.0732059
13371,13.371,0.0973756,-0.0732059
13372,13.372,0.0973756,-0.0732059
13373,13.373,0.0973756,-0.0732059
13374,13.374,0.0973756,-0.0732059
13375,13.375,0.0973756,-0.0732059
13376,13.376,0.0973756,-0.0732059
13377,13.377,0.0973756,-0.0732059
13378,13.378,0.0973756,-0.0732059
13379,13.379,0.0973756,-0.0732059
13380,13.38,0.0973756,-0.0732059
13381,13.381,0.0973756,-0.0732059
13382,13.382,0.0973756,-0.0732059
13383,13.383,0.0973756,-0.0732059
13384,13.384,0.0973756,-0.0732059
13385,13.385,0.0973756,-0.0732059
13386,13.386,0.0973756,-0.0732059
13387,13.387,0.0973756,-0.0732059
13388,13.388,0.0973756,-0.0732059
13389,13.389,0.0973756,-0.0732059
13390,13.39,0.0973756,-0.0732059
13391,13.391,0.0973756,-0.0732059
13392,13.392,0.0973756,-0.0732059
13393,13.393,0.0973756,-0.0732059
13394,13.394,0.0973756,-0.0732059
13395,13.395,0.0973756,-0.0732059
13396,13.396,0.0973756,-0.0732059
13397,13.397,0.0973756,-0.0732059
13398,13.398,0.0973756,-0.0732059
13399,13.399,0.0973756,-0.0732059
13400,13.4,0.0973756,-0.0732059
13401,13.401,0.0973756,-0.0732059
13402,13.402,0.0973756,-0.0732059
13403,13.403,0.0973756,-0.0732059
13404,13.404,0.0973756,-0.0732059
13405,13.405,0.0973756,-0.0732059
13406,13.406,0.0973756,-0.0732059
13407,13.407,0.0973756,-0.0732059
13408,13.408,0.0973756,-0.0732059
13409,13.409,0.0973756,-0.0732059
13410,13.41,0.0973756,-0.0732059
13411,13.411,0.0973756,-0.0732059
13412,13.412,0.0973756,-0.0732059
13413,13.413,0.0973756,-0.0732059
13414,13.414,0.0973756,-0.0732059
13415,13.415,0.0973756,-0.0732059
13416,13.416,0.0973756,-0.0732059
13417,13.417,0.0973756,-0.0732059
13418,13.418,0.0973756,-0.0732059
13419,13.419,0.0973756,-0.0732059
13420,13.42,0.0973756,-0.0732059
13421,13.421,0.0973756,-0.0732059
13422,13.422,0.0973756,-0.0732059
13423,13.423,0.0973756,-0.0732059
13424,13.424,0.0973756,-0.0732059
13425,13.425,0.0973756,-0.0732059
13426,13.426,0.0973756,-0.0732059
13427,13.427,0.0973756,-0.0732059
13428,13.428,0.0973756,-0.0732059
13429,13.429,0.0973756,-0.0732059
13430,13.43,0.0973756,-0.0732059
13431,13.431,0.0973756,-0.0732059
13432,13.432,0.0973756,-0.0732059
13433,13.433,0.0973756,-0.0732059
13434,13.434,0.0973756,-0.0732059
13435,13.435,0.0973756,-0.0732059
13436,13.436,0.0973756,-0.0732059
13437,13.437,0.0973756,-0.0732059
13438,13.438,0.0973756,-0.0732059
13439,13.439,0.0973756,-0.0732059
13440,13.44,0.0973756,-0.0732059
13441,13.441,0.0973756,-0.0732059
13442,13.442,0.0973756,-0.0732059
13443,13.443,0.0973756,-0.0732059
13444,13.444,0.0973756,-0.0732059
13445,13.445,0.0973756,-0.0732059
13446,13.446,0.0973756,-0.0732059
13447,13.447,0.0973756,-0.0732059
13448,13.448,0.0973756,-0.0732059
13449,13.449,0.0973756,-0.0732059
13450,13.45,0.0973756,-0.0732059
13451,13.451,0.0973756,-0.0732059
13452,13.452,0.0973756,-0.0732059
13453,13.453,0.0973756,-0.0732059
13454,13.454,0.0973756,-0.0732059
13455,13.455,0.0973756,-0.0732059
13456,13.456,0.0973756,-0.0732059
13457,13.457,0.0973756,-0.0732059
13458,13.458,0.0973756,-0.0732059
13459,13.459,0.0973756,-0.0732059
13460,13.46,0.0973756,-0.0732059
13461,13.461,0.0973756,-0.0732059
13462,13.462,0.0973756,-0.0732059
13463,13.463,0.0973756,-0.0732059
13464,13.464,0.0973756,-0.0732059
13465,13.465,0.0973756,-0.0732059
13466,13.466,0.0973756,-0.0732059
13467,13.467,0.0973756,-0.0732059
13468,13.468,0.0973756,-0.0732059
13469,13.469,0.0973756,-0.0732059
13470,13.47,0.0973756,-0.0732059
13471,13.471,0.0973756,-0.0732059
13472,13.472,0.0973756,-0.0732059
13473,13.473,0.0973756,-0.0732059
13474,13.474,0.0973756,-0.0732059
13475,13.475,0.0973756,-0.0732059
13476,13.476,0.0973756,-0.0732059
13477,13.477,0.0973756,-0.0732059
13478,13.478,0.0973756,-0.0732059
13479,13.479,0.0973756,-0.0732059
13480,13.48,0.0973756,-0.0732059
13481,13.481,0.0973756,-0.0732059
13482,13.482,0.0973756,-0.0732059
13483,13.483,0.0973756,-0.0732059
13484,13.484,0.0973756,-0.0732059
13485,13.485,0.0973756,-0.0732059
13486,13.486,0.0973756,-0.0732059
13487,13.487,0.0973756,-0.0732059
13488,13.488,0.0973756,-0.0732059
13489,13.489,0.0973756,-0.0732059
13490,13.49,0.0973756,-0.0732059
13491,13.491,0.0973756,-0.0732059
13492,13.492,0.0973756,-0.0732059
13493,13.493,0.0973756,-0.0732059
13494,13.494,0.0973756,-0.0732059
13495,13.495,0.0973756,-0.0732059
13496,13.496,0.0973756,-0.0732059
13497,13.497,0.0973756,-0.0732059
13498,13.498,0.0973756,-0.0732059
13499,13.499,0.0973756,-0.0732059
13500,13.5,0.0973756,-0.0732059
13501,13.501,0.0973756,-0.0732059
13502,13.502,0.0973756,-0.0732059
13503,13.503,0.0973756,-0.0732059
13504,13.504,0.0973756,-0.0732059
13505,13.505,0.0973756,-0.0732059
13506,13.506,0.0973756,-0.0732059
13507,13.507,0.0973756,-0.0732059
13508,13.508,0.0973756,-0.0732059
13509,13.509,0.0973756,-0.0732059
13510,13.51,0.0973756,-0.0732059
13511,13.511,0.0973756,-0.0732059
13512,13.512,0.0973756,-0.0732059
13513,13.513,0.0973756,-0.0732059
13514,13.514,0.0973756,-0.0732059
13515,13.515,0.0973756,-0.0732059
13516,13.516,0.0973756,-0.0732059
13517,13.517,0.0973756,-0.0732059
13518,13.518,0.0973756,-0.0732059
13519,13.519,0.0973756,-0.0732059
13520,13.52,0.0973756,-0.0732059
13521,13.521,0.0973756,-0.0732059
13522,13.522,0.0973756,-0.0732059
13523,13.523,0.0973756,-0.0732059
13524,13.524,0.0973756,-0.0732059
13525,13.525,0.0973756,-0.0732059
13526,13.526,0.0973756,-0.0732059
13527,13.527,0.0973756,-0.0732059
13528,13.528,0.0973756,-0.0732059
13529,13.529,0.0973756,-0.0732059
13530,13.53,0.0973756,-0.0732059
13531,13.531,0.0973756,-0.0732059
13532,13.532,0.0973756,-0.0732059
13533,13.533,0.0973756,-0.0732059
13534,13.534,0.0973756,-0.0732059
13535,13.535,0.0973756,-0.0732059
13536,13.536,0.0973756,-0.0732059
13537,13.537,0.0973756,-0.0732059
13538,13.538,0.0973756,-0.0732059
13539,13.539,0.0973756,-0.0732059
13540,13.54,0.0973756,-0.0732059
13541,13.541,0.0973756,-0.0732059
13542,13.542,0.0973756,-0.0732059
13543,13.543,0.0973756,-0.0732059
13544,13.544,0.0973756,-0.0732059
13545,13.545,0.0973756,-0.0732059
13546,13.546,0.0973756,-0.0732059
13547,13.547,0.0973756,-0.0732059
13548,13.548,0.0973756,-0.0732059
13549,13.549,0.0973756,-0.0732059
13550,13.55,0.0973756,-0.0732059
13551,13.551,0.0973756,-0.0732059
13552,13.552,0.0973756,-0.0732059
13553,13.553,0.0973756,-0.0732059
13554,13.554,0.0973756,-0.0732059
13555,13.555,0.0973756,-0.0732059
13556,13.556,0.0973756,-0.0732059
13557,13.557,0.0973756,-0.0732059
13558,13.558,0.0973756,-0.0732059
13559,13.559,0.0973756,-0.0732059
13560,13.56,0.0973756,-0.0732059
13561,13.561,0.0973756,-0.0732059
13562,13.562,0.0973756,-0.0732059
13563,13.563,0.0973756,-0.0732059
13564,13.564,0.0973756,-0.0732059
13565,13.565,0.0973756,-0.0732059
13566,13.566,0.0973756,-0.0732059
13567,13.567,0.0973756,-0.0732059
13568,13.568,0.0973756,-0.0732059
13569,13.569,0.0973756,-0.0732059
13570,13.57,0.0973756,-0.0732059
13571,13.571,0.0973756,-0.0732059
13572,13.572,0.0973756,-0.0732059
13573,13.573,0.0973756,-0.0732059
13574,13.574,0.0973756,-0.0732059
13575,13.575,0.0973756,-0.0732059
13576,13.576,0.0973756,-0.0732059
13577,13.577,0.0973756,-0.0732059
13578,13.578,0.0973756,-0.0732059
13579,13.579,0.0973756,-0.0732059
13580,13.58,0.0973756,-0.0732059
13581,13.581,0.0973756,-0.0732059
13582,13.582,0.0973756,-0.0732059
13583,13.583,0.0973756,-0.0732059
13584,13.584,0.0973756,-0.0732059
13585,13.585,0.0973756,-0.0732059
13586,13.586,0.0973756,-0.0732059
13587,13.587,0.0973756,-0.0732059
13588,13.588,0.0973756,-0.0732059
13589,13.589,0.0973756,-0.0732059
13590,13.59,0.0973756,-0.0732059
13591,13.591,0.0973756,-0.0732059
13592,13.592,0.0973756,-0.0732059
13593,13.593,0.0973756,-0.0732059
13594,13.594,0.0973756,-0.0732059
13595,13.595,0.0973756,-0.0732059
13596,13.596,0.0973756,-0.0732059
13597,13.597,0.0973756,-0.0732059
13598,13.598,0.0973756,-0.0732059
13599,13.599,0.0973756,-0.0732059
13600,13.6,0.0973756,-0.0732059
13601,13.601,0.0973756,-0.0732059
13602,13.602,0.0973756,-0.0732059
13603,13.603,0.0973756,-0.0732059
13604,13.604,0.0973756,-0.0732059
13605,13.605,0.0973756,-0.0732059
13606,13.606,0.0973756,-0.0732059
13607,13.607,0.0973756,-0.0732059
13608,13.608,0.0973756,-0.0732059
13609,13.609,0.0973756,-0.0732059
13610,13.61,0.0973756,-0.0732059
13611,13.611,0.0973756,-0.0732059
13612,13.612,0.0973756,-0.0732059
13613,13.613,0.0973756,-0.0732059
13614,13.614,0.0973756,-0.0732059
13615,13.615,0.0973756,-0.0732059
13616,13.616,0.0973756,-0.0732059
13617,13.617,0.0973756,-0.0732059
13618,13.618,0.0973756,-0.0732059
13619,13.619,0.0973756,-0.0732059
13620,13.62,0.0973756,-0.0732059
13621,13.621,0.0973756,-0.0732059
13622,13.622,0.0973756,-0.0732059
13623,13.623,0.0973756,-0.0732059
13624,13.624,0.0973756,-0.0732059
13625,13.625,0.0973756,-0.0732059
13626,13.626,0.0973756,-0.0732059
13627,13.627,0.0973756,-0.0732059
13628,13.628,0.0973756,-0.0732059
13629,13.629,0.0973756,-0.0732059
13630,13.63,0.0973756,-0.0732059
13631,13.631,0.0973756,-0.0732059
13632,13.632,0.0973756,-0.0732059
13633,13.633,0.0973756,-0.0732059
13634,13.634,0.0973756,-0.0732059
13635,13.635,0.0973756,-0.0732059
13636,13.636,0.0973756,-0.0732059
13637,13.637,0.0973756,-0.0732059
13638,13.638,0.0973756,-0.0732059
13639,13.639,0.0973756,-0.0732059
13640,13.64,0.0973756,-0.0732059
13641,13.641,0.0973756,-0.0732059
13642,13.642,0.0973756,-0.0732059
13643,13.643,0.0973756,-0.0732059
13644,13.644,0.0973756,-0.0732059
13645,13.645,0.0973756,-0.0732059
13646,13.646,0.0973756,-0.0732059
13647,13.647,0.0973756,-0.0732059
13648,13.648,0.0973756,-0.0732059
13649,13.649,0.0973756,-0.0732059
13650,13.65,0.0973756,-0.0732059
13651,13.651,0.0973756,-0.0732059
13652,13.652,0.0973756,-0.0732059
13653,13.653,0.0973756,-0.0732059
13654,13.654,0.0973756,-0.0732059
13655,13.655,0.0973756,-0.0732059
13656,13.656,0.0973756,-0.0732059
13657,13.657,0.0973756,-0.0732059
13658,13.658,0.0973756,-0.0732059
13659,13.659,0.0973756,-0.0732059
13660,13.66,0.0973756,-0.0732059
13661,13.661,0.0973756,-0.0732059
13662,13.662,0.0973756,-0.0732059
13663,13.663,0.0973756,-0.0732059
13664,13.664,0.0973756,-0.0732059
13665,13.665,0.0973756,-0.0732059
13666,13.666,0.0973756,-0.0732059
13667,13.667,0.0973756,-0.0732059
13668,13.668,0.0973756,-0.0732059
13669,13.669,0.0973756,-0.0732059
13670,13.67,0.0973756,-0.0732059
13671,13.671,0.0973756,-0.0732059
13672,13.672,0.0973756,-0.0732059
13673,13.673,0.0973756,-0.0732059
13674,13.674,0.0973756,-0.0732059
13675,13.675,0.0973756,-0.0732059
13676,13.676,0.0973756,-0.0732059
13677,13.677,0.0973756,-0.0732059
13678,13.678,0.0973756,-0.0732059
13679,13.679,0.0973756,-0.0732059
13680,13.68,0.0973756,-0.0732059
13681,13.681,0.0973756,-0.0732059
13682,13.682,0.0973756,-0.0732059
13683,13.683,0.0973756,-0.0732059
13684,13.684,0.0973756,-0.0732059
13685,13.685,0.0973756,-0.0732059
13686,13.686,0.0973756,-0.0732059
13687,13.687,0.0973756,-0.0732059
13688,13.688,0.0973756,-0.0732059
13689,13.689,0.0973756,-0.0732059
13690,13.69,0.0973756,-0.0732059
13691,13.691,0.0973756,-0.0732059
13692,13.692,0.0973756,-0.0732059
13693,13.693,0.0973756,-0.0732059
13694,13.694,0.0973756,-0.0732059
13695,13.695,0.0973756,-0.0732059
13696,13.696,0.0973756,-0.0732059
13697,13.697,0.0973756,-0.0732059
13698,13.698,0.0973756,-0.0732059
13699,13.699,0.0973756,-0.0732059
13700,13.7,0.0973756,-0.0732059
13701,13.701,0.0973756,-0.0732059
13702,13.702,0.0973756,-0.0732059
13703,13.703,0.0973756,-0.0732059
13704,13.704,0.0973756,-0.0732059
13705,13.705,0.0973756,-0.0732059
13706,13.706,0.0973756,-0.0732059
13707,13.707,0.0973756,-0.0732059
13708,13.708,0.0973756,-0.0732059
13709,13.709,0.0973756,-0.0732059
