;Scopy version,f4beeb1
;Exported on,mardi octobre 08/10/2024
;Device,M2K
;Nr of samples,16000
;Sample rate,1000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
11733,10.898,0.0330382
11734,10.899,0.0330382
11735,10.9,0.0330382
11736,10.901,0.0330382
11737,10.902,0.0330382
11738,10.903,0.0330382
11739,10.904,0.0330382
11740,10.905,0.0330382
11741,10.906,0.0330382
11742,10.907,0.0330382
11743,10.908,0.0330382
11744,10.909,0.0330382
11745,10.91,0.0330382
11746,10.911,0.0330382
11747,10.912,0.0330382
11748,10.913,0.0330382
11749,10.914,0.0330382
11750,10.915,0.0330382
11751,10.916,0.0330382
11752,10.917,0.0330382
11753,10.918,0.0330382
11754,10.919,0.0330382
11755,10.92,0.0330382
11756,10.921,0.0330382
11757,10.922,0.0330382
11758,10.923,0.0330382
11759,10.924,0.0330382
11760,10.925,0.0330382
11761,10.926,0.0330382
11762,10.927,0.0330382
11763,10.928,0.0330382
11764,10.929,0.0330382
11765,10.93,0.0330382
11766,10.931,0.0330382
11767,10.932,0.0330382
11768,10.933,0.0330382
11769,10.934,0.0330382
11770,10.935,0.0330382
11771,10.936,0.0330382
11772,10.937,0.0330382
11773,10.938,0.0330382
11774,10.939,0.0330382
11775,10.94,0.0330382
11776,10.941,0.0330382
11777,10.942,0.0330382
11778,10.943,0.0330382
11779,10.944,0.0330382
11780,10.945,0.0330382
11781,10.946,0.0330382
11782,10.947,0.0330382
11783,10.948,0.0330382
11784,10.949,0.0330382
11785,10.95,0.0330382
11786,10.951,0.0330382
11787,10.952,0.0330382
11788,10.953,0.0330382
11789,10.954,0.0330382
11790,10.955,0.0330382
11791,10.956,0.0330382
11792,10.957,0.0330382
11793,10.958,0.0330382
11794,10.959,0.0330382
11795,10.96,0.0330382
11796,10.961,0.0330382
11797,10.962,0.0330382
11798,10.963,0.0330382
11799,10.964,0.0330382
11800,10.965,0.0330382
11801,10.966,0.0330382
11802,10.967,0.0330382
11803,10.968,0.0330382
11804,10.969,0.0330382
11805,10.97,0.0330382
11806,10.971,0.0330382
11807,10.972,0.0330382
11808,10.973,0.0330382
11809,10.974,0.0330382
11810,10.975,0.0330382
11811,10.976,0.0330382
11812,10.977,0.0330382
11813,10.978,0.0330382
11814,10.979,0.0330382
11815,10.98,0.0330382
11816,10.981,0.0330382
11817,10.982,0.0330382
11818,10.983,0.0330382
11819,10.984,0.0330382
11820,10.985,0.0330382
11821,10.986,0.0330382
11822,10.987,0.0330382
11823,10.988,0.0330382
11824,10.989,0.0330382
11825,10.99,0.0330382
11826,10.991,0.0330382
11827,10.992,0.0330382
11828,10.993,0.0330382
11829,10.994,0.0330382
11830,10.995,0.0330382
11831,10.996,0.0330382
11832,10.997,0.0330382
11833,10.998,0.0330382
11834,10.999,0.0330382
11835,11,0.0330382
11836,11.001,0.0330382
11837,11.002,0.0330382
11838,11.003,0.0330382
11839,11.004,0.0330382
11840,11.005,0.0330382
11841,11.006,0.0330382
11842,11.007,0.0330382
11843,11.008,0.0330382
11844,11.009,0.0330382
11845,11.01,0.0330382
11846,11.011,0.0330382
11847,11.012,0.0330382
11848,11.013,0.0330382
11849,11.014,0.0330382
11850,11.015,0.0330382
11851,11.016,0.0330382
11852,11.017,0.0330382
11853,11.018,0.0330382
11854,11.019,0.0330382
11855,11.02,0.0330382
11856,11.021,0.0330382
11857,11.022,0.0330382
11858,11.023,0.0330382
11859,11.024,0.0330382
11860,11.025,0.0330382
11861,11.026,0.0330382
11862,11.027,0.0330382
11863,11.028,0.0330382
11864,11.029,0.0330382
11865,11.03,0.0330382
11866,11.031,0.0330382
11867,11.032,0.0330382
11868,11.033,0.0330382
11869,11.034,0.0330382
11870,11.035,0.0330382
11871,11.036,0.0330382
11872,11.037,0.0330382
11873,11.038,0.0330382
11874,11.039,0.0330382
11875,11.04,0.0330382
11876,11.041,0.0330382
11877,11.042,0.0330382
11878,11.043,0.0330382
11879,11.044,0.0330382
11880,11.045,0.0330382
11881,11.046,0.0330382
11882,11.047,0.0330382
11883,11.048,0.0330382
11884,11.049,0.0330382
11885,11.05,0.0330382
11886,11.051,0.0330382
11887,11.052,0.0330382
11888,11.053,0.0330382
11889,11.054,0.0330382
11890,11.055,0.0330382
11891,11.056,0.0330382
11892,11.057,0.0330382
11893,11.058,0.0330382
11894,11.059,0.0330382
11895,11.06,0.0330382
11896,11.061,0.0330382
11897,11.062,0.0330382
11898,11.063,0.0330382
11899,11.064,0.0330382
11900,11.065,0.0330382
11901,11.066,0.0330382
11902,11.067,0.0330382
11903,11.068,0.0330382
11904,11.069,0.0330382
11905,11.07,0.0330382
11906,11.071,0.0330382
11907,11.072,0.0330382
11908,11.073,0.0330382
11909,11.074,0.0330382
11910,11.075,0.0330382
11911,11.076,0.0330382
11912,11.077,0.0330382
11913,11.078,0.0330382
11914,11.079,0.0330382
11915,11.08,0.0330382
11916,11.081,0.0330382
11917,11.082,0.0330382
11918,11.083,0.0312993
11919,11.084,0.0330382
11920,11.085,0.0191274
11921,11.086,0.0156497
11922,11.087,0.0173885
11923,11.088,0.0173885
11924,11.089,0.0173885
11925,11.09,0.0173885
11926,11.091,0.0173885
11927,11.092,0.0173885
11928,11.093,0.0173885
11929,11.094,0.0173885
11930,11.095,0.0173885
11931,11.096,0.0173885
11932,11.097,0.0173885
11933,11.098,0.0173885
11934,11.099,0.0173885
11935,11.1,0.0173885
11936,11.101,0.0173885
11937,11.102,0.0173885
11938,11.103,0.0173885
11939,11.104,0.0173885
11940,11.105,0.0173885
11941,11.106,0.0173885
11942,11.107,0.0173885
11943,11.108,0.0173885
11944,11.109,0.0173885
11945,11.11,0.0173885
11946,11.111,0.0173885
11947,11.112,0.0173885
11948,11.113,0.0173885
11949,11.114,0.0173885
11950,11.115,0.0173885
11951,11.116,0.0173885
11952,11.117,0.0173885
11953,11.118,0.0173885
11954,11.119,0.0173885
11955,11.12,0.0173885
11956,11.121,0.0173885
11957,11.122,0.0173885
11958,11.123,0.0173885
11959,11.124,0.0173885
11960,11.125,0.0173885
11961,11.126,0.0173885
11962,11.127,0.0173885
11963,11.128,0.0173885
11964,11.129,0.0173885
11965,11.13,0.0173885
11966,11.131,0.0173885
11967,11.132,0.0173885
11968,11.133,0.0173885
11969,11.134,0.0173885
11970,11.135,0.0173885
11971,11.136,0.0173885
11972,11.137,0.0173885
11973,11.138,0.0173885
11974,11.139,0.0173885
11975,11.14,0.0173885
11976,11.141,0.0173885
11977,11.142,0.0173885
11978,11.143,0.0173885
11979,11.144,0.0173885
11980,11.145,0.0173885
11981,11.146,0.0173885
11982,11.147,0.0173885
11983,11.148,0.0173885
11984,11.149,0.0173885
11985,11.15,0.0173885
11986,11.151,0.0173885
11987,11.152,0.0173885
11988,11.153,0.0173885
11989,11.154,0.0173885
11990,11.155,0.0173885
11991,11.156,0.0173885
11992,11.157,0.0173885
11993,11.158,0.0173885
11994,11.159,0.0173885
11995,11.16,0.0173885
11996,11.161,0.0173885
11997,11.162,0.0173885
11998,11.163,0.0173885
11999,11.164,0.0173885
12000,11.165,0.0173885
12001,11.166,0.0173885
12002,11.167,0.0173885
12003,11.168,0.0173885
12004,11.169,0.0173885
12005,11.17,0.0173885
12006,11.171,0.0173885
12007,11.172,0.0173885
12008,11.173,0.0173885
12009,11.174,0.0173885
12010,11.175,0.0173885
12011,11.176,0.0173885
12012,11.177,0.0173885
12013,11.178,0.0173885
12014,11.179,0.0173885
12015,11.18,0.0173885
12016,11.181,0.0173885
12017,11.182,0.0173885
12018,11.183,0.0173885
12019,11.184,0.0173885
12020,11.185,0.0173885
12021,11.186,0.0173885
12022,11.187,0.0173885
12023,11.188,0.0173885
12024,11.189,0.0173885
12025,11.19,0.0173885
12026,11.191,0.0173885
12027,11.192,0.0173885
12028,11.193,0.0173885
12029,11.194,0.0173885
12030,11.195,0.0173885
12031,11.196,0.0173885
12032,11.197,0.0173885
12033,11.198,0.0173885
12034,11.199,0.0173885
12035,11.2,0.0173885
12036,11.201,0.0173885
12037,11.202,0.0173885
12038,11.203,0.0173885
12039,11.204,0.0173885
12040,11.205,0.0173885
12041,11.206,0.0173885
12042,11.207,0.0173885
12043,11.208,0.0173885
12044,11.209,0.0173885
12045,11.21,0.0173885
12046,11.211,0.0173885
12047,11.212,0.0173885
12048,11.213,0.0173885
12049,11.214,0.0173885
12050,11.215,0.0173885
12051,11.216,0.0173885
12052,11.217,0.0173885
12053,11.218,0.0173885
12054,11.219,0.0173885
12055,11.22,0.0173885
12056,11.221,0.0173885
12057,11.222,0.0173885
12058,11.223,0.0173885
12059,11.224,0.0173885
12060,11.225,0.0173885
12061,11.226,0.0173885
12062,11.227,0.0173885
12063,11.228,0.0173885
12064,11.229,0.0173885
12065,11.23,0.0173885
12066,11.231,0.0173885
12067,11.232,0.0173885
12068,11.233,0.0173885
12069,11.234,0.0173885
12070,11.235,0.0173885
12071,11.236,0.0173885
12072,11.237,0.0173885
12073,11.238,0.0173885
12074,11.239,0.0173885
12075,11.24,0.0173885
12076,11.241,0.0173885
12077,11.242,0.0173885
12078,11.243,0.0173885
12079,11.244,0.0173885
12080,11.245,0.0173885
12081,11.246,0.0173885
12082,11.247,0.0173885
12083,11.248,0.0173885
12084,11.249,0.0173885
12085,11.25,0.0173885
12086,11.251,0.0173885
12087,11.252,0.0173885
12088,11.253,0.0173885
12089,11.254,0.0173885
12090,11.255,0.0173885
12091,11.256,0.0173885
12092,11.257,0.0173885
12093,11.258,0.0173885
12094,11.259,0.0173885
12095,11.26,0.0173885
12096,11.261,0.0173885
12097,11.262,0.0173885
12098,11.263,0.0173885
12099,11.264,0.0173885
12100,11.265,0.0173885
12101,11.266,0.0173885
12102,11.267,0.0173885
12103,11.268,0.0173885
12104,11.269,0.0173885
12105,11.27,0.0173885
12106,11.271,0.0173885
12107,11.272,0.0173885
12108,11.273,0.0173885
12109,11.274,0.0173885
12110,11.275,0.0173885
12111,11.276,0.0173885
12112,11.277,0.0173885
12113,11.278,0.0173885
12114,11.279,0.0173885
12115,11.28,0.0173885
12116,11.281,0.0173885
12117,11.282,0.0173885
12118,11.283,0.0173885
12119,11.284,0.0173885
12120,11.285,0.0173885
12121,11.286,0.0173885
12122,11.287,0.0173885
12123,11.288,0.0173885
12124,11.289,0.0173885
12125,11.29,0.0173885
12126,11.291,0.0173885
12127,11.292,0.0173885
12128,11.293,0.0173885
12129,11.294,0.0173885
12130,11.295,0.0173885
12131,11.296,0.0173885
12132,11.297,0.0173885
12133,11.298,0.0173885
12134,11.299,0.0173885
12135,11.3,0.0173885
12136,11.301,0.0173885
12137,11.302,0.0173885
12138,11.303,0.0173885
12139,11.304,0.0173885
12140,11.305,0.0173885
12141,11.306,0.0173885
12142,11.307,0.0173885
12143,11.308,0.0173885
12144,11.309,0.0173885
12145,11.31,0.0173885
12146,11.311,0.0173885
12147,11.312,0.0173885
12148,11.313,0.0173885
12149,11.314,0.0173885
12150,11.315,0.0173885
12151,11.316,0.0173885
12152,11.317,0.0173885
12153,11.318,0.0173885
12154,11.319,0.0173885
12155,11.32,0.0173885
12156,11.321,0.0173885
12157,11.322,0.0173885
12158,11.323,0.0173885
12159,11.324,0.0173885
12160,11.325,0.0173885
12161,11.326,0.0173885
12162,11.327,0.0173885
12163,11.328,0.0173885
12164,11.329,0.0173885
12165,11.33,0.0173885
12166,11.331,0.0173885
12167,11.332,0.0173885
12168,11.333,0.0173885
12169,11.334,0.0173885
12170,11.335,0.0173885
12171,11.336,0.0173885
12172,11.337,0.0173885
12173,11.338,0.0173885
12174,11.339,0.0173885
12175,11.34,0.0173885
12176,11.341,0.0173885
12177,11.342,0.0173885
12178,11.343,0.0173885
12179,11.344,0.0173885
12180,11.345,0.0173885
12181,11.346,0.0173885
12182,11.347,0.0173885
12183,11.348,0.0173885
12184,11.349,0.0173885
12185,11.35,0.0173885
12186,11.351,0.0173885
12187,11.352,0.0173885
12188,11.353,0.0173885
12189,11.354,0.0173885
12190,11.355,0.0173885
12191,11.356,0.0173885
12192,11.357,0.0173885
12193,11.358,0.0173885
12194,11.359,0.0173885
12195,11.36,0.0173885
12196,11.361,0.0173885
12197,11.362,0.0173885
12198,11.363,0.0173885
12199,11.364,0.0173885
12200,11.365,0.0173885
12201,11.366,0.0173885
12202,11.367,0.0173885
12203,11.368,0.0173885
12204,11.369,0.0173885
12205,11.37,0.0173885
12206,11.371,0.0173885
12207,11.372,0.0173885
12208,11.373,0.0173885
12209,11.374,0.0173885
12210,11.375,0.0173885
12211,11.376,0.0173885
12212,11.377,0.0173885
12213,11.378,0.0173885
12214,11.379,0.0173885
12215,11.38,0.0173885
12216,11.381,0.0173885
12217,11.382,0.0173885
12218,11.383,0.0173885
12219,11.384,0.0173885
12220,11.385,0.0173885
12221,11.386,0.0173885
12222,11.387,0.0173885
12223,11.388,0.0173885
12224,11.389,0.0173885
12225,11.39,0.0173885
12226,11.391,0.0173885
12227,11.392,0.0173885
12228,11.393,0.0173885
12229,11.394,0.0173885
12230,11.395,0.0173885
12231,11.396,0.0173885
12232,11.397,0.0173885
12233,11.398,0.0173885
12234,11.399,0.0173885
12235,11.4,0.0173885
12236,11.401,0.0173885
12237,11.402,0.0173885
12238,11.403,0.0173885
12239,11.404,0.0173885
12240,11.405,0.0173885
12241,11.406,0.0173885
12242,11.407,0.0173885
12243,11.408,0.0173885
12244,11.409,0.0173885
12245,11.41,0.0173885
12246,11.411,0.0173885
12247,11.412,0.0173885
12248,11.413,0.0173885
12249,11.414,0.0173885
12250,11.415,0.0173885
12251,11.416,0.0173885
12252,11.417,0.0173885
12253,11.418,0.0173885
12254,11.419,0.0173885
12255,11.42,0.0173885
12256,11.421,0.0173885
12257,11.422,0.0173885
12258,11.423,0.0173885
12259,11.424,0.0173885
12260,11.425,0.0173885
12261,11.426,0.0173885
12262,11.427,0.0173885
12263,11.428,0.0173885
12264,11.429,0.0173885
12265,11.43,0.0173885
12266,11.431,0.0173885
12267,11.432,0.0173885
12268,11.433,0.0173885
12269,11.434,0.0173885
12270,11.435,0.0173885
12271,11.436,0.0173885
12272,11.437,0.0173885
12273,11.438,0.0173885
12274,11.439,0.0173885
12275,11.44,0.0173885
12276,11.441,0.0173885
12277,11.442,0.0173885
12278,11.443,0.0173885
12279,11.444,0.0173885
12280,11.445,0.0173885
12281,11.446,0.0173885
12282,11.447,0.0173885
12283,11.448,0.0173885
12284,11.449,0.0173885
12285,11.45,0.0173885
12286,11.451,0.0173885
12287,11.452,0.0173885
12288,11.453,0.0173885
12289,11.454,0.0173885
12290,11.455,0.0173885
12291,11.456,0.0173885
12292,11.457,0.0173885
12293,11.458,0.0173885
12294,11.459,0.0173885
12295,11.46,0.0173885
12296,11.461,0.0173885
12297,11.462,0.0173885
12298,11.463,0.0173885
12299,11.464,0.0173885
12300,11.465,0.0173885
12301,11.466,0.0173885
12302,11.467,0.0173885
12303,11.468,0.0173885
12304,11.469,0.0173885
12305,11.47,0.0173885
12306,11.471,0.0173885
12307,11.472,0.0173885
12308,11.473,0.0173885
12309,11.474,0.0173885
12310,11.475,0.0173885
12311,11.476,0.0173885
12312,11.477,0.0173885
12313,11.478,0.0173885
12314,11.479,0.0173885
12315,11.48,0.0173885
12316,11.481,0.0173885
12317,11.482,0.0173885
12318,11.483,0.0173885
12319,11.484,0.0173885
12320,11.485,0.0173885
12321,11.486,0.0173885
12322,11.487,0.0173885
12323,11.488,0.0173885
12324,11.489,0.0173885
12325,11.49,0.0173885
12326,11.491,0.0173885
12327,11.492,0.0173885
12328,11.493,0.0173885
12329,11.494,0.0173885
12330,11.495,0.0173885
12331,11.496,0.0173885
12332,11.497,0.0173885
12333,11.498,0.0173885
12334,11.499,0.0173885
12335,11.5,0.0173885
12336,11.501,0.0173885
12337,11.502,0.0173885
12338,11.503,0.0173885
12339,11.504,0.0173885
12340,11.505,0.0173885
12341,11.506,0.0173885
12342,11.507,0.0173885
12343,11.508,0.0173885
12344,11.509,0.0173885
12345,11.51,0.0173885
12346,11.511,0.0173885
12347,11.512,0.0173885
12348,11.513,0.0173885
12349,11.514,0.0173885
12350,11.515,0.0173885
12351,11.516,0.0173885
12352,11.517,0.0173885
12353,11.518,0.0173885
12354,11.519,0.0173885
12355,11.52,0.0173885
12356,11.521,0.0173885
12357,11.522,0.0173885
12358,11.523,0.0173885
12359,11.524,0.0173885
12360,11.525,0.0173885
12361,11.526,0.0173885
12362,11.527,0.0173885
12363,11.528,0.0173885
12364,11.529,0.0173885
12365,11.53,0.0173885
12366,11.531,0.0173885
12367,11.532,0.0173885
12368,11.533,0.0173885
12369,11.534,0.0173885
12370,11.535,0.0173885
12371,11.536,0.0173885
12372,11.537,0.0173885
12373,11.538,0.0173885
12374,11.539,0.0173885
12375,11.54,0.0173885
12376,11.541,0.0173885
12377,11.542,0.0173885
12378,11.543,0.0173885
12379,11.544,0.0173885
12380,11.545,0.0173885
12381,11.546,0.0173885
12382,11.547,0.0173885
12383,11.548,0.0173885
12384,11.549,0.0173885
12385,11.55,0.0173885
12386,11.551,0.0173885
12387,11.552,0.0173885
12388,11.553,0.0173885
12389,11.554,0.0173885
12390,11.555,0.0173885
12391,11.556,0.0173885
12392,11.557,0.0173885
12393,11.558,0.0173885
12394,11.559,0.0173885
12395,11.56,0.0173885
12396,11.561,0.0173885
12397,11.562,0.0173885
12398,11.563,0.0173885
12399,11.564,0.0173885
12400,11.565,0.0173885
12401,11.566,0.0173885
12402,11.567,0.0173885
12403,11.568,0.0173885
12404,11.569,0.0208662
12405,11.57,0.0312993
12406,11.571,0.0312993
12407,11.572,0.0330382
12408,11.573,0.0330382
12409,11.574,0.0330382
12410,11.575,0.0330382
12411,11.576,0.0330382
12412,11.577,0.0330382
12413,11.578,0.0330382
12414,11.579,0.0330382
12415,11.58,0.0330382
12416,11.581,0.0330382
12417,11.582,0.0330382
12418,11.583,0.0330382
12419,11.584,0.0330382
12420,11.585,0.0330382
12421,11.586,0.0330382
12422,11.587,0.0330382
12423,11.588,0.0330382
12424,11.589,0.0330382
12425,11.59,0.0330382
12426,11.591,0.0330382
12427,11.592,0.0330382
12428,11.593,0.0330382
12429,11.594,0.0330382
12430,11.595,0.0330382
12431,11.596,0.0330382
12432,11.597,0.0330382
12433,11.598,0.0330382
12434,11.599,0.0330382
12435,11.6,0.0330382
12436,11.601,0.0330382
12437,11.602,0.0330382
12438,11.603,0.0330382
12439,11.604,0.0330382
12440,11.605,0.0330382
12441,11.606,0.0330382
12442,11.607,0.0330382
12443,11.608,0.0330382
12444,11.609,0.0330382
12445,11.61,0.0330382
12446,11.611,0.0330382
12447,11.612,0.0330382
12448,11.613,0.0330382
12449,11.614,0.0330382
12450,11.615,0.0330382
12451,11.616,0.0330382
12452,11.617,0.0330382
12453,11.618,0.0330382
12454,11.619,0.0330382
12455,11.62,0.0330382
12456,11.621,0.0330382
12457,11.622,0.0330382
12458,11.623,0.0330382
12459,11.624,0.0330382
12460,11.625,0.0330382
12461,11.626,0.0330382
12462,11.627,0.0330382
12463,11.628,0.0330382
12464,11.629,0.0330382
12465,11.63,0.0330382
12466,11.631,0.0330382
12467,11.632,0.0330382
12468,11.633,0.0330382
12469,11.634,0.0330382
12470,11.635,0.0330382
12471,11.636,0.0330382
12472,11.637,0.0330382
12473,11.638,0.0330382
12474,11.639,0.0330382
12475,11.64,0.0330382
12476,11.641,0.0330382
12477,11.642,0.0330382
12478,11.643,0.0330382
12479,11.644,0.0330382
12480,11.645,0.0330382
12481,11.646,0.0330382
12482,11.647,0.0330382
12483,11.648,0.0330382
12484,11.649,0.0330382
12485,11.65,0.0330382
12486,11.651,0.0330382
12487,11.652,0.0330382
12488,11.653,0.0330382
12489,11.654,0.0330382
12490,11.655,0.0330382
12491,11.656,0.0330382
12492,11.657,0.0330382
12493,11.658,0.0330382
12494,11.659,0.0330382
12495,11.66,0.0330382
12496,11.661,0.0330382
12497,11.662,0.0330382
12498,11.663,0.0330382
12499,11.664,0.0330382
12500,11.665,0.0330382
12501,11.666,0.0330382
12502,11.667,0.0330382
12503,11.668,0.0330382
12504,11.669,0.0330382
12505,11.67,0.0330382
12506,11.671,0.0330382
12507,11.672,0.0330382
12508,11.673,0.0330382
12509,11.674,0.0330382
12510,11.675,0.0330382
12511,11.676,0.0330382
12512,11.677,0.0330382
12513,11.678,0.0330382
12514,11.679,0.0330382
12515,11.68,0.0330382
12516,11.681,0.0330382
12517,11.682,0.0330382
12518,11.683,0.0330382
12519,11.684,0.0330382
12520,11.685,0.0330382
12521,11.686,0.0330382
12522,11.687,0.0330382
12523,11.688,0.0330382
12524,11.689,0.0330382
12525,11.69,0.0330382
12526,11.691,0.0330382
12527,11.692,0.0330382
12528,11.693,0.0330382
12529,11.694,0.0330382
12530,11.695,0.0330382
12531,11.696,0.0330382
12532,11.697,0.0330382
12533,11.698,0.0330382
12534,11.699,0.0330382
12535,11.7,0.0330382
12536,11.701,0.0330382
12537,11.702,0.0330382
12538,11.703,0.0330382
12539,11.704,0.0330382
12540,11.705,0.0330382
12541,11.706,0.0330382
12542,11.707,0.0330382
12543,11.708,0.0330382
12544,11.709,0.0330382
12545,11.71,0.0330382
12546,11.711,0.0330382
12547,11.712,0.0330382
12548,11.713,0.0330382
12549,11.714,0.0330382
12550,11.715,0.0330382
12551,11.716,0.0330382
12552,11.717,0.0330382
12553,11.718,0.0330382
12554,11.719,0.0330382
12555,11.72,0.0330382
12556,11.721,0.0330382
12557,11.722,0.0330382
12558,11.723,0.0330382
12559,11.724,0.0330382
12560,11.725,0.0330382
12561,11.726,0.0330382
12562,11.727,0.0330382
12563,11.728,0.0330382
12564,11.729,0.0330382
12565,11.73,0.0330382
12566,11.731,0.0330382
12567,11.732,0.0330382
12568,11.733,0.0330382
12569,11.734,0.0330382
12570,11.735,0.0330382
12571,11.736,0.0330382
12572,11.737,0.0330382
12573,11.738,0.0330382
12574,11.739,0.0330382
12575,11.74,0.0330382
12576,11.741,0.0330382
12577,11.742,0.0330382
12578,11.743,0.0330382
12579,11.744,0.0330382
12580,11.745,0.0330382
12581,11.746,0.0330382
12582,11.747,0.0330382
12583,11.748,0.0330382
12584,11.749,0.0330382
12585,11.75,0.0330382
12586,11.751,0.0330382
12587,11.752,0.0330382
12588,11.753,0.0330382
12589,11.754,0.0330382
12590,11.755,0.0330382
12591,11.756,0.0330382
12592,11.757,0.0330382
12593,11.758,0.0330382
12594,11.759,0.0330382
12595,11.76,0.0330382
12596,11.761,0.0330382
12597,11.762,0.0330382
12598,11.763,0.0330382
12599,11.764,0.0330382
12600,11.765,0.0330382
12601,11.766,0.0330382
12602,11.767,0.0330382
12603,11.768,0.0330382
12604,11.769,0.0330382
12605,11.77,0.0330382
12606,11.771,0.0330382
12607,11.772,0.0330382
12608,11.773,0.0330382
12609,11.774,0.0330382
12610,11.775,0.0330382
12611,11.776,0.0330382
12612,11.777,0.0330382
12613,11.778,0.0330382
12614,11.779,0.0330382
12615,11.78,0.0330382
12616,11.781,0.0330382
12617,11.782,0.0330382
12618,11.783,0.0330382
12619,11.784,0.0330382
12620,11.785,0.0330382
12621,11.786,0.0330382
12622,11.787,0.0330382
12623,11.788,0.0330382
12624,11.789,0.0330382
12625,11.79,0.0330382
12626,11.791,0.0330382
12627,11.792,0.0330382
12628,11.793,0.0330382
12629,11.794,0.0330382
12630,11.795,0.0330382
12631,11.796,0.0330382
12632,11.797,0.0330382
12633,11.798,0.0330382
12634,11.799,0.0330382
12635,11.8,0.0330382
12636,11.801,0.0330382
12637,11.802,0.0330382
12638,11.803,0.0330382
12639,11.804,0.0330382
12640,11.805,0.0330382
12641,11.806,0.0330382
12642,11.807,0.0330382
12643,11.808,0.0330382
12644,11.809,0.0330382
12645,11.81,0.0330382
12646,11.811,0.0330382
12647,11.812,0.0330382
12648,11.813,0.0330382
12649,11.814,0.0330382
12650,11.815,0.0330382
12651,11.816,0.0330382
12652,11.817,0.0330382
12653,11.818,0.0330382
12654,11.819,0.0330382
12655,11.82,0.0330382
12656,11.821,0.0330382
12657,11.822,0.0330382
12658,11.823,0.0330382
12659,11.824,0.0330382
12660,11.825,0.0330382
12661,11.826,0.0330382
12662,11.827,0.0330382
12663,11.828,0.0330382
12664,11.829,0.0330382
12665,11.83,0.0330382
12666,11.831,0.0330382
12667,11.832,0.0330382
12668,11.833,0.0330382
12669,11.834,0.0330382
12670,11.835,0.0330382
12671,11.836,0.0330382
12672,11.837,0.0330382
12673,11.838,0.0330382
12674,11.839,0.0330382
12675,11.84,0.0330382
12676,11.841,0.0330382
12677,11.842,0.0330382
12678,11.843,0.0330382
12679,11.844,0.0330382
12680,11.845,0.0330382
12681,11.846,0.0330382
12682,11.847,0.0330382
12683,11.848,0.0330382
12684,11.849,0.0330382
12685,11.85,0.0330382
12686,11.851,0.0330382
12687,11.852,0.0330382
12688,11.853,0.0330382
12689,11.854,0.0330382
12690,11.855,0.0330382
12691,11.856,0.0330382
12692,11.857,0.0330382
12693,11.858,0.0330382
12694,11.859,0.0330382
12695,11.86,0.0330382
12696,11.861,0.0330382
12697,11.862,0.0330382
12698,11.863,0.0330382
12699,11.864,0.0330382
12700,11.865,0.0330382
12701,11.866,0.0330382
12702,11.867,0.0330382
12703,11.868,0.0330382
12704,11.869,0.0330382
12705,11.87,0.0330382
12706,11.871,0.0330382
12707,11.872,0.0330382
12708,11.873,0.0330382
12709,11.874,0.0330382
12710,11.875,0.0330382
12711,11.876,0.0330382
12712,11.877,0.0330382
12713,11.878,0.0330382
12714,11.879,0.0330382
12715,11.88,0.0330382
12716,11.881,0.0330382
12717,11.882,0.0330382
12718,11.883,0.0330382
12719,11.884,0.0330382
12720,11.885,0.0330382
12721,11.886,0.0330382
12722,11.887,0.0330382
12723,11.888,0.0330382
12724,11.889,0.0330382
12725,11.89,0.0330382
12726,11.891,0.0330382
12727,11.892,0.0330382
12728,11.893,0.0330382
12729,11.894,0.0330382
12730,11.895,0.0330382
12731,11.896,0.0330382
12732,11.897,0.0330382
12733,11.898,0.0330382
12734,11.899,0.0330382
12735,11.9,0.0330382
12736,11.901,0.0330382
12737,11.902,0.0330382
12738,11.903,0.0330382
12739,11.904,0.0330382
12740,11.905,0.0330382
12741,11.906,0.0330382
12742,11.907,0.0330382
12743,11.908,0.0330382
12744,11.909,0.0330382
12745,11.91,0.0330382
12746,11.911,0.0330382
12747,11.912,0.0330382
12748,11.913,0.0330382
12749,11.914,0.0330382
12750,11.915,0.0330382
12751,11.916,0.0330382
12752,11.917,0.0330382
12753,11.918,0.0330382
12754,11.919,0.0330382
12755,11.92,0.0330382
12756,11.921,0.0330382
12757,11.922,0.0330382
12758,11.923,0.0330382
12759,11.924,0.0330382
12760,11.925,0.0330382
12761,11.926,0.0330382
12762,11.927,0.0330382
12763,11.928,0.0330382
12764,11.929,0.0330382
12765,11.93,0.0330382
12766,11.931,0.0330382
12767,11.932,0.0330382
12768,11.933,0.0330382
12769,11.934,0.0330382
12770,11.935,0.0330382
12771,11.936,0.0330382
12772,11.937,0.0330382
12773,11.938,0.0330382
12774,11.939,0.0330382
12775,11.94,0.0330382
12776,11.941,0.0330382
12777,11.942,0.0330382
12778,11.943,0.0330382
12779,11.944,0.0330382
12780,11.945,0.0330382
12781,11.946,0.0330382
12782,11.947,0.0330382
12783,11.948,0.0330382
12784,11.949,0.0330382
12785,11.95,0.0330382
12786,11.951,0.0330382
12787,11.952,0.0330382
12788,11.953,0.0330382
12789,11.954,0.0330382
12790,11.955,0.0330382
12791,11.956,0.0330382
12792,11.957,0.0330382
12793,11.958,0.0330382
12794,11.959,0.0330382
12795,11.96,0.0330382
12796,11.961,0.0330382
12797,11.962,0.0330382
12798,11.963,0.0330382
12799,11.964,0.0330382
12800,11.965,0.0330382
12801,11.966,0.0330382
